,indicator,periodType,periodFrom,periodTo,tsoEicCode,operatorLabel,pointLabel,tsoItemIdentifier,directionKey,unit,itemRemarks,generalRemarks,value,lastUpdateDateTime,isUnlimited,flowStatus,isCamRelevant,isNA,isCmpRelevant,interruptionCalculationRemark,isArchived
0,Physical Flow,day,2021-01-01 06:00,2021-01-02 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,0,2021-07-28 18:39,,Confirmed,no,,no,,
1,Physical Flow,day,2021-01-02 06:00,2021-01-03 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,0,2021-07-28 18:39,,Confirmed,no,,no,,
2,Physical Flow,day,2021-01-03 06:00,2021-01-04 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,0,2021-07-28 18:39,,Confirmed,no,,no,,
3,Physical Flow,day,2021-01-04 06:00,2021-01-05 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,0,2021-07-28 18:39,,Confirmed,no,,no,,
4,Physical Flow,day,2021-01-05 06:00,2021-01-06 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,0,2021-07-28 18:39,,Confirmed,no,,no,,
5,Physical Flow,day,2021-01-06 06:00,2021-01-07 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,464718,2021-07-28 18:39,,Confirmed,no,,no,,
6,Physical Flow,day,2021-01-07 06:00,2021-01-08 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,116030960,2021-07-28 18:39,,Confirmed,no,,no,,
7,Physical Flow,day,2021-01-08 06:00,2021-01-09 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,131371134,2021-07-28 18:39,,Confirmed,no,,no,,
8,Physical Flow,day,2021-01-09 06:00,2021-01-10 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,0,2021-07-28 18:39,,Confirmed,no,,no,,
9,Physical Flow,day,2021-01-10 06:00,2021-01-11 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,0,2021-07-28 18:39,,Confirmed,no,,no,,
10,Physical Flow,day,2021-01-11 06:00,2021-01-12 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,297436429,2021-07-28 18:39,,Confirmed,no,,no,,
11,Physical Flow,day,2021-01-12 06:00,2021-01-13 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,402724077,2021-07-28 18:39,,Confirmed,no,,no,,
12,Physical Flow,day,2021-01-13 06:00,2021-01-14 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,168743267,2021-07-28 18:39,,Confirmed,no,,no,,
13,Physical Flow,day,2021-01-14 06:00,2021-01-15 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,70895286,2021-07-28 18:39,,Confirmed,no,,no,,
14,Physical Flow,day,2021-01-15 06:00,2021-01-16 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,91332981,2021-07-28 18:39,,Confirmed,no,,no,,
15,Physical Flow,day,2021-01-16 06:00,2021-01-17 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,0,2021-07-28 18:39,,Confirmed,no,,no,,
16,Physical Flow,day,2021-01-17 06:00,2021-01-18 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,0,2021-07-28 18:39,,Confirmed,no,,no,,
17,Physical Flow,day,2021-01-18 06:00,2021-01-19 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,308839727,2021-07-28 18:39,,Confirmed,no,,no,,
18,Physical Flow,day,2021-01-19 06:00,2021-01-20 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,267529817,2021-07-28 18:39,,Confirmed,no,,no,,
19,Physical Flow,day,2021-01-20 06:00,2021-01-21 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,167349637,2021-07-28 18:39,,Confirmed,no,,no,,
20,Physical Flow,day,2021-01-21 06:00,2021-01-22 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,10739995,2021-07-28 18:39,,Confirmed,no,,no,,
21,Physical Flow,day,2021-01-22 06:00,2021-01-23 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,0,2021-07-28 18:39,,Confirmed,no,,no,,
22,Physical Flow,day,2021-01-23 06:00,2021-01-24 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,0,2022-01-03 16:19,,Provisional,no,,no,,
23,Physical Flow,day,2021-01-24 06:00,2021-01-25 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,0,2021-07-28 18:39,,Confirmed,no,,no,,
24,Physical Flow,day,2021-01-25 06:00,2021-01-26 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,0,2021-07-28 18:39,,Confirmed,no,,no,,
25,Physical Flow,day,2021-01-26 06:00,2021-01-27 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,0,2021-07-28 18:39,,Confirmed,no,,no,,
26,Physical Flow,day,2021-01-27 06:00,2021-01-28 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,62767417,2021-07-28 18:39,,Confirmed,no,,no,,
27,Physical Flow,day,2021-01-28 06:00,2021-01-29 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,0,2021-07-28 18:39,,Confirmed,no,,no,,
28,Physical Flow,day,2021-01-29 06:00,2021-01-30 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,0,2021-07-28 18:39,,Confirmed,no,,no,,
29,Physical Flow,day,2021-01-30 06:00,2021-01-31 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,0,2021-07-28 18:39,,Confirmed,no,,no,,
30,Physical Flow,day,2021-01-31 06:00,2021-02-01 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,0,2021-07-28 18:39,,Confirmed,no,,no,,
31,Physical Flow,day,2021-02-01 06:00,2021-02-02 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,0,2021-04-12 13:47,,Confirmed,no,,no,,
32,Physical Flow,day,2021-02-02 06:00,2021-02-03 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,7958452,2021-04-12 13:47,,Confirmed,no,,no,,
33,Physical Flow,day,2021-02-03 06:00,2021-02-04 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,112936734,2021-04-12 13:47,,Confirmed,no,,no,,
34,Physical Flow,day,2021-02-04 06:00,2021-02-05 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,101191393,2021-04-12 13:47,,Confirmed,no,,no,,
35,Physical Flow,day,2021-02-05 06:00,2021-02-06 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,0,2021-04-12 13:47,,Confirmed,no,,no,,
36,Physical Flow,day,2021-02-06 06:00,2021-02-07 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,0,2021-04-12 13:47,,Confirmed,no,,no,,
37,Physical Flow,day,2021-02-07 06:00,2021-02-08 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,0,2021-04-12 13:47,,Confirmed,no,,no,,
38,Physical Flow,day,2021-02-08 06:00,2021-02-09 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,0,2021-04-12 13:47,,Confirmed,no,,no,,
39,Physical Flow,day,2021-02-09 06:00,2021-02-10 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,0,2021-04-12 13:47,,Confirmed,no,,no,,
40,Physical Flow,day,2021-02-10 06:00,2021-02-11 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,0,2021-04-12 13:47,,Confirmed,no,,no,,
41,Physical Flow,day,2021-02-11 06:00,2021-02-12 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,533076,2021-04-12 13:47,,Confirmed,no,,no,,
42,Physical Flow,day,2021-02-12 06:00,2021-02-13 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,193255491,2021-04-12 13:47,,Confirmed,no,,no,,
43,Physical Flow,day,2021-02-13 06:00,2021-02-14 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,147640105,2021-04-12 13:47,,Confirmed,no,,no,,
44,Physical Flow,day,2021-02-14 06:00,2021-02-15 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,185717358,2021-04-12 13:47,,Confirmed,no,,no,,
45,Physical Flow,day,2021-02-15 06:00,2021-02-16 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,315071810,2021-04-12 13:47,,Confirmed,no,,no,,
46,Physical Flow,day,2021-02-16 06:00,2021-02-17 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,288699551,2021-04-12 13:47,,Confirmed,no,,no,,
47,Physical Flow,day,2021-02-17 06:00,2021-02-18 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,267831689,2021-04-12 13:47,,Confirmed,no,,no,,
48,Physical Flow,day,2021-02-18 06:00,2021-02-19 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas,Griespass (CH) / Passo Gries (IT),21Z0000000002107,entry,kWh/d,,,259518292,2021-04-12 13:47,,Confirmed,no,,no,,
