,indicator,periodType,periodFrom,periodTo,tsoEicCode,operatorLabel,pointLabel,tsoItemIdentifier,directionKey,unit,itemRemarks,generalRemarks,value,lastUpdateDateTime,isUnlimited,flowStatus,isCamRelevant,isNA,isCmpRelevant,interruptionCalculationRemark,isArchived
0,Physical Flow,day,2015-01-01 06:00,2015-01-02 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas S.p.A.,Griespass (CH) / Passo Gries (IT),21Y---A001A021-3,entry,kWh/d,,Physical flows are based on measures and can include estimate (delivery points). Provisional data for day D is made available by 11.30 of each day D+1. The definitive data for each month M is made available by the 28th day of the month M+1.,382161955.5,2015-03-08 15:32,,Confirmed,yes,,,,
1,Physical Flow,day,2015-01-02 06:00,2015-01-03 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas S.p.A.,Griespass (CH) / Passo Gries (IT),21Y---A001A021-3,entry,kWh/d,,Physical flows are based on measures and can include estimate (delivery points). Provisional data for day D is made available by 11.30 of each day D+1. The definitive data for each month M is made available by the 28th day of the month M+1.,387814269.75,2015-03-08 15:32,,Confirmed,yes,,,,
2,Physical Flow,day,2015-01-03 06:00,2015-01-04 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas S.p.A.,Griespass (CH) / Passo Gries (IT),21Y---A001A021-3,entry,kWh/d,,Physical flows are based on measures and can include estimate (delivery points). Provisional data for day D is made available by 11.30 of each day D+1. The definitive data for each month M is made available by the 28th day of the month M+1.,285221604.0,2015-03-08 15:32,,Confirmed,yes,,,,
3,Physical Flow,day,2015-01-04 06:00,2015-01-05 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas S.p.A.,Griespass (CH) / Passo Gries (IT),21Y---A001A021-3,entry,kWh/d,,Physical flows are based on measures and can include estimate (delivery points). Provisional data for day D is made available by 11.30 of each day D+1. The definitive data for each month M is made available by the 28th day of the month M+1.,304898157.75,2015-03-08 15:32,,Confirmed,yes,,,,
4,Physical Flow,day,2015-01-05 06:00,2015-01-06 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas S.p.A.,Griespass (CH) / Passo Gries (IT),21Y---A001A021-3,entry,kWh/d,,Physical flows are based on measures and can include estimate (delivery points). Provisional data for day D is made available by 11.30 of each day D+1. The definitive data for each month M is made available by the 28th day of the month M+1.,301481883.0,2015-03-08 15:32,,Confirmed,yes,,,,
5,Physical Flow,day,2015-01-06 06:00,2015-01-07 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas S.p.A.,Griespass (CH) / Passo Gries (IT),21Y---A001A021-3,entry,kWh/d,,Physical flows are based on measures and can include estimate (delivery points). Provisional data for day D is made available by 11.30 of each day D+1. The definitive data for each month M is made available by the 28th day of the month M+1.,346622502.75,2015-03-08 15:32,,Confirmed,yes,,,,
6,Physical Flow,day,2015-01-07 06:00,2015-01-08 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas S.p.A.,Griespass (CH) / Passo Gries (IT),21Y---A001A021-3,entry,kWh/d,,Physical flows are based on measures and can include estimate (delivery points). Provisional data for day D is made available by 11.30 of each day D+1. The definitive data for each month M is made available by the 28th day of the month M+1.,409216485.0,2015-03-08 15:32,,Confirmed,yes,,,,
7,Physical Flow,day,2015-01-08 06:00,2015-01-09 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas S.p.A.,Griespass (CH) / Passo Gries (IT),21Y---A001A021-3,entry,kWh/d,,Physical flows are based on measures and can include estimate (delivery points). Provisional data for day D is made available by 11.30 of each day D+1. The definitive data for each month M is made available by the 28th day of the month M+1.,320138846.25,2015-03-08 15:32,,Confirmed,yes,,,,
8,Physical Flow,day,2015-01-09 06:00,2015-01-10 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas S.p.A.,Griespass (CH) / Passo Gries (IT),21Y---A001A021-3,entry,kWh/d,,Physical flows are based on measures and can include estimate (delivery points). Provisional data for day D is made available by 11.30 of each day D+1. The definitive data for each month M is made available by the 28th day of the month M+1.,198466029.75,2015-03-08 15:32,,Confirmed,yes,,,,
9,Physical Flow,day,2015-01-10 06:00,2015-01-11 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas S.p.A.,Griespass (CH) / Passo Gries (IT),21Y---A001A021-3,entry,kWh/d,,Physical flows are based on measures and can include estimate (delivery points). Provisional data for day D is made available by 11.30 of each day D+1. The definitive data for each month M is made available by the 28th day of the month M+1.,207772963.5,2015-03-08 15:32,,Confirmed,yes,,,,
10,Physical Flow,day,2015-01-11 06:00,2015-01-12 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas S.p.A.,Griespass (CH) / Passo Gries (IT),21Y---A001A021-3,entry,kWh/d,,Physical flows are based on measures and can include estimate (delivery points). Provisional data for day D is made available by 11.30 of each day D+1. The definitive data for each month M is made available by the 28th day of the month M+1.,183043384.5,2015-03-08 15:32,,Confirmed,yes,,,,
11,Physical Flow,day,2015-01-12 06:00,2015-01-13 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas S.p.A.,Griespass (CH) / Passo Gries (IT),21Y---A001A021-3,entry,kWh/d,,Physical flows are based on measures and can include estimate (delivery points). Provisional data for day D is made available by 11.30 of each day D+1. The definitive data for each month M is made available by the 28th day of the month M+1.,196714949.25,2015-03-08 15:32,,Confirmed,yes,,,,
12,Physical Flow,day,2015-01-13 06:00,2015-01-14 06:00,21X-IT-A-A0A0A-7,Snam Rete Gas S.p.A.,Griespass (CH) / Passo Gries (IT),21Y---A001A021-3,entry,kWh/d,,Physical flows are based on measures and can include estimate (delivery points). Provisional data for day D is made available by 11.30 of each day D+1. The definitive data for each month M is made available by the 28th day of the month M+1.,398352609.75,2015-03-08 15:32,,Confirmed,yes,,,,
